,path,source,actor,gender,intensity,statement,repitition,emotion,chroma_stft,rmse,spectral_centroid,spectral_bw,rolloff,zc_rate,mfcc
259,Speech data/Actor_05/03-01-03-02-02-02-05.wav,03,05,male,strong,1,1,03,0.510794997215271,0.00817321240901947,2899.8273874742326,2572.1899239225895,5561.1328125,0.22177933673469388,-54.2130241394043
260,Speech data/Actor_05/03-01-04-01-01-01-05.wav,03,05,male,normal,0,0,04,0.6318913698196411,0.0007376446737907827,2701.519415081593,2770.3290383836584,5769.294901097074,0.20672997007978725,-64.10189056396484
261,Speech data/Actor_05/03-01-04-01-01-02-05.wav,03,05,male,normal,0,1,04,0.5493523478507996,0.0007512189331464469,2781.4013127247863,2697.4309667123684,5816.570772790605,0.2756580911624204,-62.96124267578125
262,Speech data/Actor_05/03-01-04-01-02-01-05.wav,03,05,male,normal,1,0,04,0.5986078977584839,0.0007939034258015454,2948.347707143984,2807.229336320461,6046.732341709421,0.2570982975746269,-65.81954193115234
263,Speech data/Actor_05/03-01-04-01-02-02-05.wav,03,05,male,normal,1,1,04,0.5799509882926941,0.0009015792165882885,2669.6962706819986,2720.296084914279,5558.258056640625,0.1979156494140625,-61.22229766845703
264,Speech data/Actor_05/03-01-04-02-01-01-05.wav,03,05,male,strong,0,0,04,0.5769171714782715,0.0012052173260599375,2748.173152862648,2723.0625872802707,5786.590935202206,0.2148501327614379,-62.78296661376953
265,Speech data/Actor_05/03-01-04-02-01-02-05.wav,03,05,male,strong,0,1,04,0.5425865054130554,0.0009457265841774642,2729.8640385654107,2664.588836407173,5730.657309674202,0.23315949135638298,-64.16246795654297
266,Speech data/Actor_05/03-01-04-02-02-01-05.wav,03,05,male,strong,1,0,04,0.5694418549537659,0.001374219311401248,2852.9990535252787,2729.172795413872,6014.406894115691,0.2060408355496454,-63.212646484375
267,Speech data/Actor_05/03-01-04-02-02-02-05.wav,03,05,male,strong,1,1,04,0.47363144159317017,0.0012367680901661515,2787.795789564484,2717.807729352549,5925.351670209099,0.27939022288602944,-64.95574188232422
268,Speech data/Actor_05/03-01-05-01-01-01-05.wav,03,05,male,normal,0,0,05,0.5048443078994751,0.010967466980218887,2832.367253594622,2550.4383519738517,5615.524127526198,0.22559763285928144,-50.68184280395508
269,Speech data/Actor_05/03-01-05-01-01-02-05.wav,03,05,male,normal,0,1,05,0.5272098183631897,0.009621575474739075,2871.4841555109297,2642.206540605967,5765.843386766387,0.20680795064786586,-49.476417541503906
270,Speech data/Actor_05/03-01-05-01-02-01-05.wav,03,05,male,normal,1,0,05,0.482880562543869,0.0034397514536976814,2693.4451862267906,2497.3439687733844,5158.0585826526985,0.20243141867897727,-53.54114532470703
271,Speech data/Actor_05/03-01-05-01-02-02-05.wav,03,05,male,normal,1,1,05,0.47010502219200134,0.005737656261771917,2736.535680656069,2438.9282845496195,5260.1648591694075,0.21281352796052633,-51.82027053833008
272,Speech data/Actor_05/03-01-05-02-01-01-05.wav,03,05,male,strong,0,0,05,0.47820866107940674,0.039191849529743195,3082.4384893614965,2663.2062589374023,6076.904296875,0.23601256909013604,-40.69739532470703
273,Speech data/Actor_05/03-01-05-02-01-02-05.wav,03,05,male,strong,0,1,05,0.5121187567710876,0.03624260425567627,2843.6208087669415,2627.1664173218783,5706.089089133523,0.1803026075487013,-41.66411590576172
274,Speech data/Actor_05/03-01-05-02-02-01-05.wav,03,05,male,strong,1,0,05,0.5057219862937927,0.05519310384988785,3048.860241178011,2719.9800290069106,6106.034627537819,0.24558369824840764,-37.78206253051758
275,Speech data/Actor_05/03-01-05-02-02-02-05.wav,03,05,male,strong,1,1,05,0.4493197500705719,0.06136102229356766,3079.0599759506135,2693.2757783085085,6049.869999004777,0.2299120471735669,-38.11164855957031
276,Speech data/Actor_05/03-01-06-01-01-01-05.wav,03,05,male,normal,0,0,06,0.5086434483528137,0.0031870955135673285,2846.904460394498,2800.4097770324383,6061.517513499541,0.24502024931066177,-60.380889892578125
277,Speech data/Actor_05/03-01-06-01-01-02-05.wav,03,05,male,normal,0,1,06,0.5296429395675659,0.002781902439892292,3038.67862521196,2825.6354853724656,6239.614324700343,0.2740227686215753,-59.823020935058594
278,Speech data/Actor_05/03-01-06-01-02-01-05.wav,03,05,male,normal,1,0,06,0.5277012586593628,0.0021524440962821245,2905.1103611837343,2789.970156800214,6138.467048196231,0.22052360983455882,-62.05128860473633
279,Speech data/Actor_05/03-01-06-01-02-02-05.wav,03,05,male,normal,1,1,06,0.479110985994339,0.00475296750664711,2797.6588919519636,2705.859011717469,5892.892937911184,0.24895735432330826,-57.155487060546875
280,Speech data/Actor_05/03-01-06-02-01-01-05.wav,03,05,male,strong,0,0,06,0.47106635570526123,0.02016369439661503,2446.170344452266,2540.496217392392,5242.489013671875,0.14510323660714286,-50.09371566772461
281,Speech data/Actor_05/03-01-06-02-01-02-05.wav,03,05,male,strong,0,1,06,0.4115987718105316,0.01995762437582016,2721.272400149096,2437.1894111318857,5314.017001065341,0.1580192268668831,-48.46232986450195
282,Speech data/Actor_05/03-01-06-02-02-01-05.wav,03,05,male,strong,1,0,06,0.44344714283943176,0.01914481446146965,2499.479946622401,2547.1294928921043,5259.561767578125,0.13159877232142858,-50.55984115600586
283,Speech data/Actor_05/03-01-06-02-02-02-05.wav,03,05,male,strong,1,1,06,0.41373613476753235,0.01905728504061699,2801.6465151066095,2541.898940502599,5519.168865146921,0.16770274603544777,-49.99964141845703
284,Speech data/Actor_05/03-01-07-01-01-01-05.wav,03,05,male,normal,0,0,07,0.5772051215171814,0.0009705499396659434,3036.012773160612,2798.168963281412,6113.875151445522,0.22184157754010694,-62.73878860473633
285,Speech data/Actor_05/03-01-07-01-01-02-05.wav,03,05,male,normal,0,1,07,0.6052358746528625,0.001597258960828185,3178.55360844664,2851.9038295096802,6433.074847722458,0.23758606991525424,-58.97745895385742
286,Speech data/Actor_05/03-01-07-01-02-01-05.wav,03,05,male,normal,1,0,07,0.5550997853279114,0.0014983891742303967,3166.114418807876,2821.517242438724,6256.605954142012,0.23744337093195267,-62.320152282714844
287,Speech data/Actor_05/03-01-07-01-02-02-05.wav,03,05,male,normal,1,1,07,0.5988884568214417,0.002476610243320465,3188.1018388983216,2793.9760375560454,6200.09128736413,0.24992721273291926,-59.457763671875
288,Speech data/Actor_05/03-01-07-02-01-01-05.wav,03,05,male,strong,0,0,07,0.5638846755027771,0.001903906580992043,2915.9811533420643,2679.1550268555866,5807.804274941511,0.22537182486631016,-59.957550048828125
289,Speech data/Actor_05/03-01-07-02-01-02-05.wav,03,05,male,strong,0,1,07,0.5463053584098816,0.00430503161624074,3126.0365424636702,2661.161202642067,6075.548666327662,0.2460648576183432,-55.1963996887207
290,Speech data/Actor_05/03-01-07-02-02-01-05.wav,03,05,male,strong,1,0,07,0.5522149205207825,0.005060463212430477,2918.4539565972113,2591.087202256274,5641.231105638587,0.21174953294836957,-55.75089645385742
291,Speech data/Actor_05/03-01-07-02-02-02-05.wav,03,05,male,strong,1,1,07,0.5200275182723999,0.002730544423684478,2534.5451768672365,2462.2362070003346,4935.2783203125,0.1769222337372449,-54.13848876953125
292,Speech data/Actor_05/03-01-08-01-01-01-05.wav,03,05,male,normal,0,0,08,0.5616625547409058,0.0038298952858895063,2920.2454937819625,2685.023820818583,5937.613578464674,0.23561844914596272,-57.40386962890625
293,Speech data/Actor_05/03-01-08-01-01-02-05.wav,03,05,male,normal,0,1,08,0.5652905106544495,0.00475437892600894,2878.825590531871,2634.6281279724367,5868.136423938679,0.20538522012578617,-57.89951705932617
294,Speech data/Actor_05/03-01-08-01-02-01-05.wav,03,05,male,normal,1,0,08,0.5913468599319458,0.0036807849537581205,3105.5510410320503,2725.8674528409056,6303.561883223684,0.2837244478383459,-61.94939422607422
295,Speech data/Actor_05/03-01-08-01-02-02-05.wav,03,05,male,normal,1,1,08,0.49837538599967957,0.005454775877296925,2585.180130458888,2531.295160715688,5343.7335205078125,0.2043548583984375,-55.76884078979492
296,Speech data/Actor_05/03-01-08-02-01-01-05.wav,03,05,male,strong,0,0,08,0.529943585395813,0.004331864882260561,3124.4941510271187,2861.2663890916715,6420.142556302374,0.2344077339385475,-56.55089569091797
297,Speech data/Actor_05/03-01-08-02-01-02-05.wav,03,05,male,strong,0,1,08,0.5227878093719482,0.006423264741897583,2864.735119131916,2700.7541485266856,5830.935927568856,0.21289890095338984,-54.336448669433594
298,Speech data/Actor_05/03-01-08-02-02-01-05.wav,03,05,male,strong,1,0,08,0.5463336706161499,0.007265263237059116,3034.4769588844297,2661.0181475622394,5939.846053213443,0.2321731279481132,-56.4600830078125
299,Speech data/Actor_05/03-01-08-02-02-02-05.wav,03,05,male,strong,1,1,08,0.5157740116119385,0.007313231006264687,2842.479024583966,2610.0157337197898,5603.629078584559,0.24978617749183007,-56.509063720703125
300,Speech data/Actor_06/03-01-01-01-01-01-06.wav,03,06,female,normal,0,0,01,0.5107384324073792,0.0016037153545767069,3358.1894157508086,2515.3213082533434,6161.412048339844,0.3696797688802083,-72.99727630615234
301,Speech data/Actor_06/03-01-01-01-01-02-06.wav,03,06,female,normal,0,1,01,0.46495088934898376,0.002013872377574444,3088.3071421405766,2437.0028787315637,5720.171180138221,0.29243664863782054,-68.32884216308594
302,Speech data/Actor_06/03-01-01-01-02-01-06.wav,03,06,female,normal,1,0,01,0.44982755184173584,0.002169943880289793,3287.3344427694296,2550.180520053948,6157.470703125,0.28338581526360546,-68.83326721191406
303,Speech data/Actor_06/03-01-01-01-02-02-06.wav,03,06,female,normal,1,1,01,0.44745302200317383,0.0021670430433005095,3292.8610212296785,2519.326211287394,6144.911388422819,0.33194604656040266,-70.28868865966797
304,Speech data/Actor_06/03-01-02-01-01-01-06.wav,03,06,female,normal,0,0,02,0.45841705799102783,0.0008586461772210896,3068.4307536468004,2605.4788678552854,5928.251700565733,0.2165471219468391,-70.65986633300781
305,Speech data/Actor_06/03-01-02-01-01-02-06.wav,03,06,female,normal,0,1,02,0.4343380630016327,0.000986665952950716,2855.6826865398903,2604.8139491112506,5402.340025820975,0.23816538665254236,-69.77543640136719
306,Speech data/Actor_06/03-01-02-01-02-01-06.wav,03,06,female,normal,1,0,02,0.40611574053764343,0.0013862837804481387,2843.5760017888388,2548.8354485625846,5353.630030432413,0.20956066042877908,-66.59088134765625
307,Speech data/Actor_06/03-01-02-01-02-02-06.wav,03,06,female,normal,1,1,02,0.3601718544960022,0.002077884506434202,2819.7908277049523,2403.4211173059653,5203.936298076923,0.2406019273695055,-66.23774719238281
308,Speech data/Actor_06/03-01-02-02-01-01-06.wav,03,06,female,strong,0,0,02,0.44480860233306885,0.0010620441753417253,2993.1407138236723,2612.235450370788,5721.505265383376,0.22543240576675258,-67.75616455078125
309,Speech data/Actor_06/03-01-02-02-01-02-06.wav,03,06,female,strong,0,1,02,0.42671966552734375,0.0010277241235598922,3124.168448639611,2627.360912160759,5877.05712890625,0.2967724609375,-68.40602111816406
310,Speech data/Actor_06/03-01-02-02-02-01-06.wav,03,06,female,strong,1,0,02,0.40260154008865356,0.0015980805037543178,3087.2691794858406,2573.246912094741,5651.084010486296,0.2823701746323529,-69.76428985595703
311,Speech data/Actor_06/03-01-02-02-02-02-06.wav,03,06,female,strong,1,1,02,0.41728946566581726,0.001096635009162128,2787.4249145916438,2572.8740472755762,5326.331870069782,0.17673647982402912,-69.74922180175781
312,Speech data/Actor_06/03-01-03-01-01-01-06.wav,03,06,female,normal,0,0,03,0.34812265634536743,0.003713250858709216,2676.190862093717,2164.7158684464684,4905.629595588235,0.19642629187091504,-63.354705810546875
313,Speech data/Actor_06/03-01-03-01-01-02-06.wav,03,06,female,normal,0,1,03,0.3866440951824188,0.005466859322041273,3145.7277130770276,2245.599483450408,5718.5837965745195,0.24798740484775642,-63.92766189575195
314,Speech data/Actor_06/03-01-03-01-02-01-06.wav,03,06,female,normal,1,0,03,0.44886258244514465,0.0037095309235155582,3269.784618463353,2443.113386039295,6009.55810546875,0.3320182291666667,-68.48309326171875
315,Speech data/Actor_06/03-01-03-01-02-02-06.wav,03,06,female,normal,1,1,03,0.4365539848804474,0.004474158864468336,3193.819123315067,2406.2181012850333,5766.201597892198,0.29309327810402686,-64.3829116821289
316,Speech data/Actor_06/03-01-03-02-01-01-06.wav,03,06,female,strong,0,0,03,0.36321017146110535,0.02804536372423172,3109.7320735512612,2337.0756430662364,5708.223982046771,0.2427566225165563,-52.9150276184082
317,Speech data/Actor_06/03-01-03-02-01-02-06.wav,03,06,female,strong,0,1,03,0.41187146306037903,0.02502650022506714,3328.506473207265,2428.6363349042354,5987.73779296875,0.30548828125,-57.0850715637207
318,Speech data/Actor_06/03-01-03-02-02-01-06.wav,03,06,female,strong,1,0,03,0.390180379152298,0.025419259443879128,3294.185659270366,2456.7140009915474,5969.101784446023,0.2609673041801948,-57.523780822753906
319,Speech data/Actor_06/03-01-03-02-02-02-06.wav,03,06,female,strong,1,1,03,0.3747258186340332,0.0294211283326149,2847.0160931552373,2340.8871776242377,5288.609900841346,0.1735401642628205,-54.0684928894043
320,Speech data/Actor_06/03-01-04-01-01-01-06.wav,03,06,female,normal,0,0,04,0.49265748262405396,0.0010098069906234741,3166.233534583685,2643.6799078816543,5987.7685546875,0.33055055296266234,-70.83965301513672
321,Speech data/Actor_06/03-01-04-01-01-02-06.wav,03,06,female,normal,0,1,04,0.4091642200946808,0.001089532976038754,2937.6370893332737,2459.881579664383,5416.7738694411055,0.2994791666666667,-69.6600112915039
322,Speech data/Actor_06/03-01-04-01-02-01-06.wav,03,06,female,normal,1,0,04,0.46332234144210815,0.0019454435678198934,3271.006459397291,2625.736366525173,6129.28271484375,0.3808235677083333,-71.45938110351562
323,Speech data/Actor_06/03-01-04-01-02-02-06.wav,03,06,female,normal,1,1,04,0.4638938009738922,0.0015620817430317402,3201.7339032877976,2593.2410335444474,5983.195587772651,0.27153353083053694,-72.65391540527344
324,Speech data/Actor_06/03-01-04-02-01-01-06.wav,03,06,female,strong,0,0,04,0.4414754807949066,0.010839823633432388,3340.7940682275002,2530.9222671199527,6113.832444411058,0.2638972355769231,-56.6784782409668
325,Speech data/Actor_06/03-01-04-02-01-02-06.wav,03,06,female,strong,0,1,04,0.47474488615989685,0.0012097827857360244,3211.690554503208,2523.9787627825585,6026.072977356992,0.268797448799435,-71.76875305175781
326,Speech data/Actor_06/03-01-04-02-02-01-06.wav,03,06,female,strong,1,0,04,0.45629698038101196,0.008455663919448853,3621.694556846759,2670.0563786574885,6434.748694645101,0.30450592807788945,-56.300453186035156
327,Speech data/Actor_06/03-01-04-02-02-02-06.wav,03,06,female,strong,1,1,04,0.4126025438308716,0.004981811158359051,3448.2785567354995,2471.540206558618,6018.344642376078,0.2783511808548851,-63.46964645385742
328,Speech data/Actor_06/03-01-05-01-01-01-06.wav,03,06,female,normal,0,0,05,0.46884727478027344,0.003733973950147629,3377.7881169348293,2413.813649115984,5822.0232817292945,0.2877054975076687,-63.068084716796875
329,Speech data/Actor_06/03-01-05-01-01-02-06.wav,03,06,female,normal,0,1,05,0.4908209443092346,0.004154445603489876,3064.071619946077,2481.76280976242,5697.660508266715,0.1994430187136628,-58.491851806640625
330,Speech data/Actor_06/03-01-05-01-02-01-06.wav,03,06,female,normal,1,0,05,0.42656180262565613,0.006120617501437664,3356.503659761773,2392.237605154546,5833.368389423077,0.2744838169642857,-61.50896072387695
331,Speech data/Actor_06/03-01-05-01-02-02-06.wav,03,06,female,normal,1,1,05,0.4540480971336365,0.0076001775451004505,3509.7631164769746,2474.827207487972,6136.453229012574,0.29697034485946744,-56.99004364013672
332,Speech data/Actor_06/03-01-05-02-01-01-06.wav,03,06,female,strong,0,0,05,0.41734185814857483,0.06877268105745316,3121.025283875826,2415.6839713983304,5679.047768802966,0.2559173066737288,-43.99000549316406
333,Speech data/Actor_06/03-01-05-02-01-02-06.wav,03,06,female,strong,0,1,05,0.4094163477420807,0.0630975142121315,3069.275785916776,2358.0671499312234,5469.019493689904,0.22591592977335165,-44.79142379760742
334,Speech data/Actor_06/03-01-05-02-02-01-06.wav,03,06,female,strong,1,0,05,0.39903369545936584,0.05585779622197151,3265.4439636275806,2525.006821260678,5876.489639282227,0.24945831298828125,-45.73503112792969
335,Speech data/Actor_06/03-01-05-02-02-02-06.wav,03,06,female,strong,1,1,05,0.38462772965431213,0.05320360139012337,3118.4954857155294,2366.7956305479956,5567.05821931671,0.22480165155440415,-46.1234016418457
336,Speech data/Actor_06/03-01-06-01-01-01-06.wav,03,06,female,normal,0,0,06,0.47547850012779236,0.0023380687925964594,3330.6006008004138,2660.6947160384875,6172.074355593153,0.3177062599522293,-66.66172790527344
337,Speech data/Actor_06/03-01-06-01-01-02-06.wav,03,06,female,normal,0,1,06,0.46123188734054565,0.002364432904869318,3178.4511196111102,2508.370390237261,5857.464804425335,0.28740103292785235,-64.5430679321289
338,Speech data/Actor_06/03-01-06-01-02-01-06.wav,03,06,female,normal,1,0,06,0.4154447615146637,0.0033335452899336815,3043.2237076843976,2547.9909919028823,5810.329367897727,0.2688717532467532,-67.43003845214844
339,Speech data/Actor_06/03-01-06-01-02-02-06.wav,03,06,female,normal,1,1,06,0.48486509919166565,0.0031361805740743876,3416.766500756701,2636.3773826650518,6351.581901903974,0.3096576210678808,-65.02021789550781
340,Speech data/Actor_06/03-01-06-02-01-01-06.wav,03,06,female,strong,0,0,06,0.30259865522384644,0.05897698178887367,3274.517704545082,2330.1943262493874,5629.76680682723,0.21334469546178345,-49.19784927368164
341,Speech data/Actor_06/03-01-06-02-01-02-06.wav,03,06,female,strong,0,1,06,0.3176036477088928,0.054146356880664825,3228.2996182608385,2357.46696022558,5787.393423227163,0.2149345202323718,-47.69379806518555
342,Speech data/Actor_06/03-01-06-02-02-01-06.wav,03,06,female,strong,1,0,06,0.32924845814704895,0.039317384362220764,3422.0343124355704,2444.740671177406,5971.050229279891,0.24172348117236025,-51.16503143310547
343,Speech data/Actor_06/03-01-06-02-02-02-06.wav,03,06,female,strong,1,1,06,0.3059588372707367,0.0758732482790947,3472.5825570098295,2422.0117712553933,5889.063561480978,0.23829338121118013,-42.06163024902344
344,Speech data/Actor_06/03-01-07-01-01-01-06.wav,03,06,female,normal,0,0,07,0.41869860887527466,0.0011444846168160439,3018.3243516576795,2462.926409786201,5597.064168563742,0.2433451469370861,-67.78392028808594
345,Speech data/Actor_06/03-01-07-01-01-02-06.wav,03,06,female,normal,0,1,07,0.45205289125442505,0.000836096762213856,3362.7693138300056,2514.942320088203,6089.9760370669155,0.22851827870244565,-68.58189392089844
346,Speech data/Actor_06/03-01-07-01-02-01-06.wav,03,06,female,normal,1,0,07,0.4886375367641449,0.0012392677599564195,3558.1946338911084,2534.2385324444253,6312.23781419837,0.2979819730201863,-74.77970886230469
347,Speech data/Actor_06/03-01-07-01-02-02-06.wav,03,06,female,normal,1,1,07,0.3898226320743561,0.0012110288953408599,3080.3562158044037,2189.268716712171,5391.154067095588,0.2163373161764706,-72.41981506347656
348,Speech data/Actor_06/03-01-07-02-01-01-06.wav,03,06,female,strong,0,0,07,0.3844981789588928,0.006525971461087465,3036.679678548442,2383.4374409686066,5663.521846648186,0.22225459929435484,-60.57465362548828
349,Speech data/Actor_06/03-01-07-02-01-02-06.wav,03,06,female,strong,0,1,07,0.4072083830833435,0.0033374312333762646,2923.686285157102,2168.1268665585244,5234.595013786765,0.2510340073529412,-69.33543395996094
350,Speech data/Actor_06/03-01-07-02-02-01-06.wav,03,06,female,strong,1,0,07,0.4794193506240845,0.005038239527493715,3231.733319180712,2487.2636670850893,5896.632543103448,0.24601236979166666,-61.664459228515625
351,Speech data/Actor_06/03-01-07-02-02-02-06.wav,03,06,female,strong,1,1,07,0.4791504144668579,0.003645288059487939,2891.7585181053855,2541.6680604338053,5643.514517850654,0.20962879269622092,-60.59879684448242
352,Speech data/Actor_06/03-01-08-01-01-01-06.wav,03,06,female,normal,0,0,08,0.5011592507362366,0.001804700936190784,3148.101989821812,2492.1279149917173,5932.474365234375,0.24996512276785715,-71.63285827636719
353,Speech data/Actor_06/03-01-08-01-01-02-06.wav,03,06,female,normal,0,1,08,0.427400678396225,0.0023002326488494873,2831.2341660127468,2214.512971401109,5319.393310546875,0.2518973214285714,-71.49600982666016
354,Speech data/Actor_06/03-01-08-01-02-01-06.wav,03,06,female,normal,1,0,08,0.4752199351787567,0.0025876895524561405,3415.878642012129,2638.418037071237,6386.857273267663,0.32632048233695654,-69.84190368652344
355,Speech data/Actor_06/03-01-08-01-02-02-06.wav,03,06,female,normal,1,1,08,0.44764360785484314,0.002448977902531624,3187.4589442729493,2617.347171720337,6061.200848747702,0.21779497931985295,-65.81658935546875
356,Speech data/Actor_06/03-01-08-02-01-01-06.wav,03,06,female,strong,0,0,08,0.47316089272499084,0.0021344278939068317,3173.2546089199373,2560.1319430148747,6012.762451171875,0.33009207589285716,-67.37016296386719
357,Speech data/Actor_06/03-01-08-02-01-02-06.wav,03,06,female,strong,0,1,08,0.5057465434074402,0.007243482396006584,3364.4082271120064,2596.0865869341537,6399.1222642872435,0.2774440817636986,-63.59160232543945
358,Speech data/Actor_06/03-01-08-02-02-01-06.wav,03,06,female,strong,1,0,08,0.4545053243637085,0.007393005769699812,3466.6849505063165,2612.7128624146035,6420.2073317307695,0.3088191105769231,-64.06773376464844
359,Speech data/Actor_06/03-01-08-02-02-02-06.wav,03,06,female,strong,1,1,08,0.44231557846069336,0.007837815210223198,3474.6645959176067,2595.315013549392,6333.25832201087,0.30349864130434784,-63.18137741088867
360,Speech data/Actor_07/03-01-01-01-01-01-07.wav,03,07,male,normal,0,0,01,0.4838751554489136,0.0026660116855055094,2917.1990953183645,2538.2939418689793,5621.5675850591715,0.27408180011094674,-56.182861328125
361,Speech data/Actor_07/03-01-01-01-01-02-07.wav,03,07,male,normal,0,1,01,0.5014533996582031,0.002841073088347912,2807.007710067784,2584.1216626524756,5547.031905011433,0.2242580506859756,-55.096290588378906
362,Speech data/Actor_07/03-01-01-01-02-01-07.wav,03,07,male,normal,1,0,01,0.5120077729225159,0.0031211641617119312,3008.375790024507,2633.970406317033,5836.039384383729,0.28580547311452514,-58.20489501953125
363,Speech data/Actor_07/03-01-01-01-02-02-07.wav,03,07,male,normal,1,1,01,0.5084531307220459,0.0025101678911596537,2939.7351594424945,2575.05364061866,5606.791355298913,0.26822714479813664,-55.2458381652832
364,Speech data/Actor_07/03-01-02-01-01-01-07.wav,03,07,male,normal,0,0,02,0.48546767234802246,0.0017908974550664425,2475.882401663052,2392.9751558548396,4995.2724609375,0.19545247395833334,-59.20697784423828
365,Speech data/Actor_07/03-01-02-01-01-02-07.wav,03,07,male,normal,0,1,02,0.556849479675293,0.0015743805561214685,2934.5114596826634,2561.4661927960083,5599.502165421196,0.22514314829192547,-60.909751892089844
366,Speech data/Actor_07/03-01-02-01-02-01-07.wav,03,07,male,normal,1,0,02,0.5444323420524597,0.0018831565976142883,2512.1395747587226,2588.31713371655,5222.443475786424,0.1745492290976821,-54.2190055847168
367,Speech data/Actor_07/03-01-02-01-02-02-07.wav,03,07,male,normal,1,1,02,0.5418446063995361,0.0019527389667928219,2883.9670339665076,2564.8787724700073,5617.914177389706,0.2661643433415033,-59.12898635864258
368,Speech data/Actor_07/03-01-02-02-01-01-07.wav,03,07,male,strong,0,0,02,0.5107769966125488,0.0017957156524062157,2948.1077225262115,2623.431048234447,5503.164796333092,0.21838590588872833,-54.288856506347656
369,Speech data/Actor_07/03-01-02-02-01-02-07.wav,03,07,male,strong,0,1,02,0.45473700761795044,0.0018911954248324037,2784.1060731200478,2270.5628696323042,4954.828721463324,0.2002888753742515,-58.473602294921875
370,Speech data/Actor_07/03-01-02-02-02-01-07.wav,03,07,male,strong,1,0,02,0.4441467523574829,0.0024189751129597425,2873.9305804710034,2569.395147733369,5340.000318444293,0.22540283203125,-55.5186767578125
371,Speech data/Actor_07/03-01-02-02-02-02-07.wav,03,07,male,strong,1,1,02,0.47064244747161865,0.0019618135411292315,2496.254148842055,2498.772626611854,4855.068193855932,0.19812632415254236,-56.19084930419922
372,Speech data/Actor_07/03-01-03-01-01-01-07.wav,03,07,male,normal,0,0,03,0.5325936675071716,0.0020161939319223166,2762.249080211158,2526.4626554622446,5434.923427152318,0.19376358133278146,-54.862091064453125
373,Speech data/Actor_07/03-01-03-01-01-02-07.wav,03,07,male,normal,0,1,03,0.4883721172809601,0.00349930371157825,2631.8255365737896,2492.8378871107852,5335.353515625,0.26706380208333336,-56.335594177246094
374,Speech data/Actor_07/03-01-03-01-02-01-07.wav,03,07,male,normal,1,0,03,0.4775039851665497,0.004116506315767765,2723.736564153122,2449.186339793342,5299.951171875,0.1890711362670068,-54.92908477783203
375,Speech data/Actor_07/03-01-03-01-02-02-07.wav,03,07,male,normal,1,1,03,0.4775039851665497,0.004116506315767765,2723.736564153122,2449.186339793342,5299.951171875,0.1890711362670068,-54.92908477783203
376,Speech data/Actor_07/03-01-03-02-01-01-07.wav,03,07,male,strong,0,0,03,0.4517395794391632,0.016100166365504265,2284.6956784717427,2343.7994765268363,4458.832925052966,0.1229144597457627,-45.596500396728516
377,Speech data/Actor_07/03-01-03-02-01-02-07.wav,03,07,male,strong,0,1,03,0.48357802629470825,0.018292980268597603,2735.333479620098,2420.8702561994955,5074.534449084052,0.14851888020833334,-42.34831237792969
378,Speech data/Actor_07/03-01-03-02-02-01-07.wav,03,07,male,strong,1,0,03,0.44767066836357117,0.014429023489356041,2399.832509717355,2231.756181235916,4348.036351697198,0.17596646012931033,-47.5646858215332
379,Speech data/Actor_07/03-01-03-02-02-02-07.wav,03,07,male,strong,1,1,03,0.45688384771347046,0.02248038537800312,2346.9528728045057,2311.3392222972066,4512.957248917545,0.1288238893072289,-43.8243522644043
380,Speech data/Actor_07/03-01-04-01-01-01-07.wav,03,07,male,normal,0,0,04,0.503969669342041,0.0015517531428486109,2940.4943091636815,2625.224607759103,5807.561178768382,0.2760257097630719,-65.48773956298828
381,Speech data/Actor_07/03-01-04-01-01-02-07.wav,03,07,male,normal,0,1,04,0.4936523139476776,0.0016788635402917862,2575.7830093014963,2612.663920503083,5541.556020883413,0.25634452624198717,-58.653594970703125
382,Speech data/Actor_07/03-01-04-01-02-01-07.wav,03,07,male,normal,1,0,04,0.5038301944732666,0.001726297428831458,2911.1276654596973,2577.5823058938017,5681.598977481618,0.250070210375817,-62.61821746826172
383,Speech data/Actor_07/03-01-04-01-02-02-07.wav,03,07,male,normal,1,1,04,0.4786805808544159,0.003998339641839266,2825.0720440545665,2505.1012625366793,5597.4723404752995,0.255973404752994,-56.909629821777344
384,Speech data/Actor_07/03-01-04-02-01-01-07.wav,03,07,male,strong,0,0,04,0.450338214635849,0.003593179164454341,2617.2673683360827,2407.1254517697375,5234.531680836397,0.20670668658088234,-56.53029251098633
385,Speech data/Actor_07/03-01-04-02-01-02-07.wav,03,07,male,strong,0,1,04,0.5196693539619446,0.004261322319507599,2610.762213216675,2393.3540264742746,4775.70124246988,0.2303128529743976,-55.314598083496094
386,Speech data/Actor_07/03-01-04-02-02-01-07.wav,03,07,male,strong,1,0,04,0.5017504692077637,0.006624991074204445,2680.2199117780024,2514.2015999875034,5273.44029906449,0.18933183220541402,-53.26155471801758
387,Speech data/Actor_07/03-01-04-02-02-02-07.wav,03,07,male,strong,1,1,04,0.47015994787216187,0.005320379510521889,3145.3009394574487,2559.123537544365,5945.628706231175,0.2570359563253012,-56.7131233215332
388,Speech data/Actor_07/03-01-05-01-01-01-07.wav,03,07,male,normal,0,0,05,0.49371349811553955,0.013191268779337406,2632.7938629200357,2476.1544690296637,5045.117469743497,0.13303264992774566,-47.065547943115234
